,0
7607,ISIC_0006806_segmentation.png
7608,ISIC_0007469_segmentation.png
7609,ISIC_0005090_segmentation.png
7610,ISIC_0009852_segmentation.png
7611,ISIC_0007444_segmentation.png
7612,ISIC_0010282_segmentation.png
7613,ISIC_0004926_segmentation.png
7614,ISIC_0009745_segmentation.png
7615,ISIC_0006195_segmentation.png
7616,ISIC_0001005_segmentation.png
7617,ISIC_0002099_segmentation.png
7618,ISIC_0013306_segmentation.png
7619,ISIC_0002026_segmentation.png
7620,ISIC_0002019_segmentation.png
7621,ISIC_0009924_segmentation.png
7622,ISIC_0009307_segmentation.png
7623,ISIC_0003212_segmentation.png
7624,ISIC_0008507_segmentation.png
7625,ISIC_0010031_segmentation.png
7626,ISIC_0002544_segmentation.png
7627,ISIC_0003433_segmentation.png
7628,ISIC_0003819_segmentation.png
7629,ISIC_0005525_segmentation.png
7630,ISIC_0002100_segmentation.png
7631,ISIC_0000003_segmentation.png
7632,ISIC_0002088_segmentation.png
7633,ISIC_0010900_segmentation.png
7634,P45c_segmentation.png
7635,ISIC_0004666_segmentation.png
7636,ISIC_0001913_segmentation.png
7637,C161_segmentation.png
7638,ISIC_0010649_segmentation.png
7639,ISIC_0006664_segmentation.png
7640,ISIC_0010849_segmentation.png
7641,ISIC_0006396_segmentation.png
7642,ISIC_0009001_segmentation.png
7643,ISIC_0004371_segmentation.png
7644,ISIC_0003088_segmentation.png
7645,ISIC_0005871_segmentation.png
7646,ISIC_0012665_segmentation.png
7647,ISIC_0006474_segmentation.png
7648,ISIC_0004640_segmentation.png
7649,ISIC_0010627_segmentation.png
7650,ISIC_0011355_segmentation.png
7651,ISIC_0007640_segmentation.png
7652,A30_segmentation.png
7653,ISIC_0011499_segmentation.png
7654,ISIC_0010742_segmentation.png
7655,ISIC_0010068_segmentation.png
7656,ISIC_0013007_segmentation.png
7657,ISIC_0007853_segmentation.png
7658,ISIC_0007430_segmentation.png
7659,ISIC_0010904_segmentation.png
7660,ISIC_0006829_segmentation.png
7661,ISIC_0001466_segmentation.png
7662,ISIC_0005142_segmentation.png
7663,ISIC_0005901_segmentation.png
7664,ISIC_0006528_segmentation.png
7665,ISIC_0007759_segmentation.png
7666,ISIC_0005375_segmentation.png
7667,P376a_segmentation.png
7668,P484b_segmentation.png
7669,ISIC_0011112_segmentation.png
7670,ISIC_0006255_segmentation.png
7671,ISIC_0004834_segmentation.png
7672,ISIC_0013581_segmentation.png
7673,ISIC_0012416_segmentation.png
7674,ISIC_0004745_segmentation.png
7675,C193_segmentation.png
7676,ISIC_0009650_segmentation.png
7677,ISIC_0006191_segmentation.png
7678,ISIC_0000277_segmentation.png
7679,D519a_segmentation.png
7680,ISIC_0006799_segmentation.png
7681,ISIC_0001491_segmentation.png
7682,ISIC_0007302_segmentation.png
7683,ISIC_0007866_segmentation.png
7684,ISIC_0010949_segmentation.png
7685,P473d_segmentation.png
7686,P382a_segmentation.png
7687,ISIC_0004865_segmentation.png
7688,ISIC_0001016_segmentation.png
7689,ISIC_0007889_segmentation.png
7690,ISIC_0004259_segmentation.png
7691,ISIC_0005989_segmentation.png
7692,ISIC_0011091_segmentation.png
7693,ISIC_0007620_segmentation.png
7694,ISIC_0014061_segmentation.png
7695,ISIC_0003336_segmentation.png
7696,ISIC_0000755_segmentation.png
7697,ISIC_0000142_segmentation.png
7698,ISIC_0009682_segmentation.png
7699,ISIC_0006301_segmentation.png
7700,ISIC_0005002_segmentation.png
7701,ISIC_0005541_segmentation.png
7702,ISIC_0009155_segmentation.png
7703,A71_segmentation.png
7704,ISIC_0007669_segmentation.png
7705,ISIC_0011404_segmentation.png
7706,ISIC_0011593_segmentation.png
7707,ISIC_0007935_segmentation.png
7708,ISIC_0004135_segmentation.png
7709,ISIC_0011583_segmentation.png
7710,ISIC_0005123_segmentation.png
7711,ISIC_0001586_segmentation.png
7712,ISIC_0010447_segmentation.png
7713,ISIC_0006437_segmentation.png
7714,B785_segmentation.png
7715,ISIC_0011524_segmentation.png
7716,D194_segmentation.png
7717,ISIC_0007846_segmentation.png
7718,ISIC_0010637_segmentation.png
7719,ISIC_0013874_segmentation.png
7720,B289_segmentation.png
7721,ISIC_0011768_segmentation.png
7722,ISIC_0000312_segmentation.png
7723,ISIC_0005163_segmentation.png
7724,ISIC_0010055_segmentation.png
7725,ISIC_0000041_segmentation.png
7726,ISIC_0007683_segmentation.png
7727,ISIC_0010845_segmentation.png
7728,ISIC_0002012_segmentation.png
7729,ISIC_0001414_segmentation.png
7730,ISIC_0010862_segmentation.png
7731,ISIC_0009561_segmentation.png
7732,ISIC_0006711_segmentation.png
7733,ISIC_0002319_segmentation.png
7734,ISIC_0004780_segmentation.png
7735,ISIC_0007951_segmentation.png
7736,ISIC_0002417_segmentation.png
7737,ISIC_0002486_segmentation.png
7738,ISIC_0010545_segmentation.png
7739,ISIC_0007806_segmentation.png
7740,ISIC_0001936_segmentation.png
7741,ISIC_0010489_segmentation.png
7742,ISIC_0005756_segmentation.png
7743,ISIC_0005051_segmentation.png
7744,ISIC_0002835_segmentation.png
7745,ISIC_0002821_segmentation.png
7746,ISIC_0010604_segmentation.png
7747,ISIC_0012749_segmentation.png
7748,ISIC_0009637_segmentation.png
7749,ISIC_0000296_segmentation.png
7750,ISIC_0001704_segmentation.png
7751,ISIC_0011288_segmentation.png
7752,ISIC_0009277_segmentation.png
7753,ISIC_0000117_segmentation.png
7754,ISIC_0004019_segmentation.png
7755,ISIC_0009947_segmentation.png
7756,ISIC_0005463_segmentation.png
7757,ISIC_0000942_segmentation.png
7758,ISIC_0006296_segmentation.png
7759,ISIC_0000769_segmentation.png
7760,ISIC_0011372_segmentation.png
7761,ISIC_0010906_segmentation.png
7762,ISIC_0002830_segmentation.png
7763,ISIC_0002350_segmentation.png
7764,ISIC_0001248_segmentation.png
7765,ISIC_0011011_segmentation.png
7766,ISIC_0001858_segmentation.png
7767,ISIC_0009645_segmentation.png
7768,ISIC_0010448_segmentation.png
7769,D565_segmentation.png
7770,ISIC_0000091_segmentation.png
7771,ISIC_0010893_segmentation.png
7772,ISIC_0012445_segmentation.png
7773,ISIC_0009772_segmentation.png
7774,ISIC_0003307_segmentation.png
7775,ISIC_0011650_segmentation.png
7776,ISIC_0009355_segmentation.png
7777,ISIC_0003141_segmentation.png
7778,ISIC_0006229_segmentation.png
7779,D518a_segmentation.png
7780,ISIC_0003752_segmentation.png
7781,ISIC_0004831_segmentation.png
7782,ISIC_0010285_segmentation.png
7783,B397_segmentation.png
7784,ISIC_0002564_segmentation.png
7785,ISIC_0009917_segmentation.png
7786,ISIC_0007793_segmentation.png
7787,ISIC_0004539_segmentation.png
7788,ISIC_0012044_segmentation.png
7789,ISIC_0007393_segmentation.png
7790,C76_segmentation.png
7791,ISIC_0007748_segmentation.png
7792,D266_segmentation.png
7793,ISIC_0004610_segmentation.png
7794,ISIC_0001488_segmentation.png
7795,D105_segmentation.png
7796,ISIC_0010019_segmentation.png
7797,ISIC_0013208_segmentation.png
7798,ISIC_0008002_segmentation.png
7799,ISIC_0003426_segmentation.png
7800,ISIC_0009669_segmentation.png
7801,ISIC_0008358_segmentation.png
7802,ISIC_0010425_segmentation.png
7803,ISIC_0000178_segmentation.png
7804,B91b_segmentation.png
7805,ISIC_0003646_segmentation.png
7806,ISIC_0005902_segmentation.png
7807,ISIC_0002126_segmentation.png
7808,ISIC_0005452_segmentation.png
7809,ISIC_0000229_segmentation.png
7810,ISIC_0012709_segmentation.png
7811,ISIC_0006200_segmentation.png
7812,ISIC_0002672_segmentation.png
7813,ISIC_0007800_segmentation.png
7814,ISIC_0004472_segmentation.png
7815,ISIC_0009191_segmentation.png
7816,ISIC_0006754_segmentation.png
7817,ISIC_0010856_segmentation.png
7818,ISIC_0003075_segmentation.png
7819,ISIC_0008234_segmentation.png
7820,ISIC_0007644_segmentation.png
7821,ISIC_0001384_segmentation.png
7822,ISIC_0011076_segmentation.png
7823,ISIC_0000434_segmentation.png
7824,ISIC_0004742_segmentation.png
7825,ISIC_0000912_segmentation.png
7826,ISIC_0008894_segmentation.png
7827,P435a_segmentation.png
7828,ISIC_0002842_segmentation.png
7829,ISIC_0000356_segmentation.png
7830,ISIC_0003073_segmentation.png
7831,ISIC_0007428_segmentation.png
7832,ISIC_0011660_segmentation.png
7833,ISIC_0004947_segmentation.png
7834,ISIC_0008626_segmentation.png
7835,ISIC_0000638_segmentation.png
7836,D159b_segmentation.png
7837,ISIC_0005094_segmentation.png
7838,ISIC_0001272_segmentation.png
7839,ISIC_0009224_segmentation.png
7840,ISIC_0008250_segmentation.png
7841,ISIC_0000515_segmentation.png
7842,ISIC_0009368_segmentation.png
7843,ISIC_0010781_segmentation.png
7844,ISIC_0001171_segmentation.png
7845,ISIC_0011371_segmentation.png
7846,ISIC_0007782_segmentation.png
7847,ISIC_0010556_segmentation.png
7848,ISIC_0005776_segmentation.png
7849,B241_segmentation.png
7850,ISIC_0012363_segmentation.png
7851,ISIC_0011043_segmentation.png
7852,ISIC_0001263_segmentation.png
7853,ISIC_0002446_segmentation.png
7854,ISIC_0002139_segmentation.png
7855,ISIC_0013742_segmentation.png
7856,ISIC_0007485_segmentation.png
7857,ISIC_0005962_segmentation.png
7858,ISIC_0000964_segmentation.png
7859,ISIC_0004482_segmentation.png
7860,ISIC_0010972_segmentation.png
7861,ISIC_0007597_segmentation.png
7862,ISIC_0011297_segmentation.png
7863,ISIC_0002589_segmentation.png
7864,ISIC_0011950_segmentation.png
7865,ISIC_0000065_segmentation.png
7866,ISIC_0007056_segmentation.png
7867,ISIC_0009762_segmentation.png
7868,ISIC_0011365_segmentation.png
7869,ISIC_0014431_segmentation.png
7870,ISIC_0015112_segmentation.png
7871,ISIC_0011169_segmentation.png
7872,ISIC_0014657_segmentation.png
7873,ISIC_0011074_segmentation.png
7874,ISIC_0004886_segmentation.png
7875,ISIC_0004455_segmentation.png
7876,ISIC_0009575_segmentation.png
7877,ISIC_0004002_segmentation.png
7878,ISIC_0002160_segmentation.png
7879,ISIC_0010828_segmentation.png
7880,ISIC_0006196_segmentation.png
7881,B612b_segmentation.png
7882,ISIC_0007065_segmentation.png
7883,ISIC_0013691_segmentation.png
7884,ISIC_0002422_segmentation.png
7885,ISIC_0010853_segmentation.png
7886,ISIC_0000758_segmentation.png
7887,ISIC_0010457_segmentation.png
7888,ISIC_0000554_segmentation.png
7889,ISIC_0003322_segmentation.png
7890,ISIC_0005928_segmentation.png
7891,ISIC_0008364_segmentation.png
7892,ISIC_0000456_segmentation.png
7893,ISIC_0012105_segmentation.png
7894,ISIC_0011104_segmentation.png
7895,ISIC_0006593_segmentation.png
7896,ISIC_0005839_segmentation.png
7897,ISIC_0011503_segmentation.png
7898,ISIC_0007456_segmentation.png
7899,ISIC_0009262_segmentation.png
7900,ISIC_0010236_segmentation.png
7901,ISIC_0006853_segmentation.png
7902,ISIC_0010038_segmentation.png
7903,ISIC_0007308_segmentation.png
7904,ISIC_0003834_segmentation.png
7905,ISIC_0009104_segmentation.png
7906,ISIC_0009459_segmentation.png
7907,ISIC_0003015_segmentation.png
7908,ISIC_0007859_segmentation.png
7909,ISIC_0008037_segmentation.png
7910,ISIC_0004744_segmentation.png
7911,ISIC_0011456_segmentation.png
7912,D669_segmentation.png
7913,ISIC_0010175_segmentation.png
7914,ISIC_0012332_segmentation.png
7915,P384c_segmentation.png
7916,ISIC_0013775_segmentation.png
7917,ISIC_0002044_segmentation.png
7918,ISIC_0014665_segmentation.png
7919,ISIC_0006872_segmentation.png
7920,ISIC_0011097_segmentation.png
7921,ISIC_0011707_segmentation.png
7922,ISIC_0006334_segmentation.png
7923,ISIC_0000342_segmentation.png
7924,ISIC_0009956_segmentation.png
7925,ISIC_0000954_segmentation.png
7926,ISIC_0010871_segmentation.png
7927,ISIC_0011383_segmentation.png
7928,ISIC_0011493_segmentation.png
7929,ISIC_0009807_segmentation.png
7930,ISIC_0013178_segmentation.png
7931,ISIC_0002310_segmentation.png
7932,ISIC_0009543_segmentation.png
7933,ISIC_0004656_segmentation.png
7934,ISIC_0002404_segmentation.png
7935,ISIC_0003501_segmentation.png
7936,ISIC_0013056_segmentation.png
7937,ISIC_0009049_segmentation.png
7938,ISIC_0005502_segmentation.png
7939,ISIC_0011352_segmentation.png
7940,ISIC_0006382_segmentation.png
7941,ISIC_0000460_segmentation.png
7942,ISIC_0002190_segmentation.png
7943,ISIC_0005888_segmentation.png
7944,ISIC_0014498_segmentation.png
7945,ISIC_0010821_segmentation.png
7946,ISIC_0010188_segmentation.png
7947,ISIC_0009496_segmentation.png
7948,ISIC_0006919_segmentation.png
7949,ISIC_0006458_segmentation.png
7950,B355a_segmentation.png
7951,ISIC_0003976_segmentation.png
7952,ISIC_0001419_segmentation.png
7953,ISIC_0005354_segmentation.png
7954,ISIC_0011923_segmentation.png
7955,ISIC_0008220_segmentation.png
7956,ISIC_0008435_segmentation.png
7957,ISIC_0009330_segmentation.png
7958,ISIC_0002218_segmentation.png
7959,ISIC_0011090_segmentation.png
7960,ISIC_0007001_segmentation.png
7961,ISIC_0005820_segmentation.png
7962,ISIC_0012827_segmentation.png
7963,ISIC_0005915_segmentation.png
7964,ISIC_0007763_segmentation.png
7965,ISIC_0002484_segmentation.png
7966,ISIC_0006570_segmentation.png
7967,ISIC_0002843_segmentation.png
7968,ISIC_0012074_segmentation.png
7969,ISIC_0010591_segmentation.png
7970,ISIC_0006859_segmentation.png
7971,ISIC_0007180_segmentation.png
7972,ISIC_0004601_segmentation.png
7973,ISIC_0004846_segmentation.png
7974,ISIC_0007937_segmentation.png
7975,ISIC_0007232_segmentation.png
7976,ISIC_0000560_segmentation.png
7977,ISIC_0000388_segmentation.png
7978,D670a_segmentation.png
7979,ISIC_0003000_segmentation.png
7980,ISIC_0009268_segmentation.png
7981,ISIC_0011595_segmentation.png
7982,ISIC_0009727_segmentation.png
7983,ISIC_0007360_segmentation.png
7984,ISIC_0002563_segmentation.png
7985,ISIC_0001751_segmentation.png
7986,ISIC_0013525_segmentation.png
7987,ISIC_0008985_segmentation.png
7988,ISIC_0014004_segmentation.png
7989,ISIC_0002488_segmentation.png
7990,ISIC_0008653_segmentation.png
7991,ISIC_0002750_segmentation.png
7992,D591_segmentation.png
7993,ISIC_0003220_segmentation.png
7994,ISIC_0003314_segmentation.png
7995,ISIC_0010881_segmentation.png
7996,P119_segmentation.png
7997,ISIC_0007293_segmentation.png
7998,ISIC_0005469_segmentation.png
7999,ISIC_0007829_segmentation.png
8000,ISIC_0008067_segmentation.png
8001,ISIC_0007666_segmentation.png
8002,ISIC_0010810_segmentation.png
8003,ISIC_0001499_segmentation.png
8004,ISIC_0010373_segmentation.png
8005,ISIC_0000628_segmentation.png
8006,ISIC_0012811_segmentation.png
8007,ISIC_0009741_segmentation.png
8008,ISIC_0003512_segmentation.png
8009,ISIC_0009486_segmentation.png
8010,ISIC_0001701_segmentation.png
8011,D384_segmentation.png
8012,ISIC_0004758_segmentation.png
8013,ISIC_0000647_segmentation.png
8014,ISIC_0006104_segmentation.png
8015,D442_segmentation.png
8016,ISIC_0000539_segmentation.png
8017,ISIC_0000007_segmentation.png
8018,ISIC_0000613_segmentation.png
8019,ISIC_0010225_segmentation.png
8020,ISIC_0011331_segmentation.png
8021,ISIC_0013394_segmentation.png
8022,ISIC_0006713_segmentation.png
8023,ISIC_0004590_segmentation.png
8024,ISIC_0002947_segmentation.png
8025,ISIC_0002662_segmentation.png
8026,ISIC_0010401_segmentation.png
8027,ISIC_0007544_segmentation.png
8028,ISIC_0011638_segmentation.png
8029,ISIC_0002252_segmentation.png
8030,B489_segmentation.png
8031,ISIC_0010021_segmentation.png
8032,ISIC_0000088_segmentation.png
8033,C309_segmentation.png
8034,B822_segmentation.png
8035,ISIC_0007633_segmentation.png
8036,ISIC_0013320_segmentation.png
8037,ISIC_0011664_segmentation.png
8038,ISIC_0001431_segmentation.png
8039,D355_segmentation.png
8040,D168_segmentation.png
8041,P354a_segmentation.png
8042,ISIC_0007064_segmentation.png
8043,ISIC_0000267_segmentation.png
8044,ISIC_0004584_segmentation.png
8045,ISIC_0002134_segmentation.png
8046,ISIC_0011469_segmentation.png
8047,ISIC_0013530_segmentation.png
8048,ISIC_0002111_segmentation.png
8049,ISIC_0003778_segmentation.png
8050,ISIC_0007312_segmentation.png
8051,ISIC_0010353_segmentation.png
8052,ISIC_0009550_segmentation.png
8053,ISIC_0011437_segmentation.png
8054,ISIC_0005613_segmentation.png
8055,ISIC_0001430_segmentation.png
8056,ISIC_0009501_segmentation.png
8057,T80a_segmentation.png
8058,ISIC_0006261_segmentation.png
8059,ISIC_0001622_segmentation.png
8060,ISIC_0008318_segmentation.png
8061,ISIC_0010610_segmentation.png
8062,ISIC_0013026_segmentation.png
8063,ISIC_0001448_segmentation.png
8064,ISIC_0011276_segmentation.png
8065,ISIC_0009439_segmentation.png
8066,ISIC_0003422_segmentation.png
8067,ISIC_0006029_segmentation.png
8068,ISIC_0010541_segmentation.png
8069,ISIC_0009522_segmentation.png
8070,ISIC_0010785_segmentation.png
8071,ISIC_0014898_segmentation.png
8072,ISIC_0014166_segmentation.png
8073,ISIC_0005478_segmentation.png
8074,ISIC_0005730_segmentation.png
8075,ISIC_0004094_segmentation.png
8076,ISIC_0010292_segmentation.png
8077,ISIC_0008137_segmentation.png
8078,ISIC_0010030_segmentation.png
8079,P385a_segmentation.png
8080,ISIC_0009378_segmentation.png
8081,ISIC_0006603_segmentation.png
8082,ISIC_0008719_segmentation.png
8083,ISIC_0007385_segmentation.png
8084,ISIC_0009786_segmentation.png
8085,ISIC_0010614_segmentation.png
8086,ISIC_0010174_segmentation.png
8087,ISIC_0002530_segmentation.png
8088,ISIC_0002735_segmentation.png
8089,B350d_segmentation.png
8090,ISIC_0007756_segmentation.png
8091,A33b_segmentation.png
8092,ISIC_0000568_segmentation.png
8093,D686_segmentation.png
8094,D176b_segmentation.png
8095,ISIC_0010217_segmentation.png
8096,ISIC_0013238_segmentation.png
8097,ISIC_0003236_segmentation.png
8098,ISIC_0000809_segmentation.png
8099,B626b_segmentation.png
8100,ISIC_0012117_segmentation.png
8101,ISIC_0006882_segmentation.png
8102,P206e_segmentation.png
8103,ISIC_0005593_segmentation.png
8104,ISIC_0011855_segmentation.png
8105,ISIC_0006639_segmentation.png
8106,ISIC_0008475_segmentation.png
8107,ISIC_0009691_segmentation.png
8108,ISIC_0008616_segmentation.png
8109,ISIC_0004675_segmentation.png
8110,ISIC_0000362_segmentation.png
8111,ISIC_0005555_segmentation.png
8112,ISIC_0004680_segmentation.png
8113,ISIC_0002959_segmentation.png
8114,ISIC_0003485_segmentation.png
8115,ISIC_0000425_segmentation.png
8116,ISIC_0008163_segmentation.png
8117,ISIC_0003082_segmentation.png
8118,ISIC_0003700_segmentation.png
8119,ISIC_0010169_segmentation.png
8120,ISIC_0007744_segmentation.png
8121,ISIC_0002984_segmentation.png
8122,ISIC_0011177_segmentation.png
8123,ISIC_0000411_segmentation.png
8124,ISIC_0011255_segmentation.png
8125,D569_segmentation.png
8126,ISIC_0008873_segmentation.png
8127,ISIC_0006898_segmentation.png
8128,ISIC_0007003_segmentation.png
8129,ISIC_0000126_segmentation.png
8130,ISIC_0005076_segmentation.png
8131,ISIC_0006386_segmentation.png
8132,ISIC_0004389_segmentation.png
8133,A83_segmentation.png
8134,P57_segmentation.png
8135,ISIC_0001857_segmentation.png
8136,ISIC_0007445_segmentation.png
8137,ISIC_0012148_segmentation.png
8138,P108b_segmentation.png
8139,ISIC_0010818_segmentation.png
8140,ISIC_0002951_segmentation.png
8141,ISIC_0006036_segmentation.png
8142,ISIC_0005735_segmentation.png
8143,ISIC_0001336_segmentation.png
8144,ISIC_0006968_segmentation.png
8145,ISIC_0004260_segmentation.png
8146,ISIC_0001154_segmentation.png
8147,ISIC_0005277_segmentation.png
8148,ISIC_0000990_segmentation.png
8149,ISIC_0008388_segmentation.png
8150,ISIC_0000587_segmentation.png
8151,ISIC_0008228_segmentation.png
8152,ISIC_0011881_segmentation.png
8153,ISIC_0014851_segmentation.png
8154,ISIC_0004847_segmentation.png
8155,ISIC_0004112_segmentation.png
8156,ISIC_0005741_segmentation.png
8157,ISIC_0002209_segmentation.png
8158,ISIC_0014299_segmentation.png
8159,P117_segmentation.png
8160,ISIC_0014702_segmentation.png
8161,ISIC_0003078_segmentation.png
8162,ISIC_0000523_segmentation.png
8163,ISIC_0001242_segmentation.png
8164,ISIC_0009583_segmentation.png
8165,ISIC_0013737_segmentation.png
8166,ISIC_0011749_segmentation.png
8167,ISIC_0008762_segmentation.png
8168,ISIC_0000726_segmentation.png
8169,ISIC_0004011_segmentation.png
8170,ISIC_0012739_segmentation.png
8171,ISIC_0013025_segmentation.png
8172,ISIC_0008066_segmentation.png
8173,ISIC_0013341_segmentation.png
8174,B747_segmentation.png
8175,P407b_segmentation.png
8176,D563_segmentation.png
8177,ISIC_0003932_segmentation.png
8178,D149_segmentation.png
8179,ISIC_0000268_segmentation.png
8180,ISIC_0000595_segmentation.png
8181,ISIC_0002430_segmentation.png
8182,ISIC_0008979_segmentation.png
8183,ISIC_0009239_segmentation.png
8184,ISIC_0000329_segmentation.png
8185,ISIC_0004266_segmentation.png
8186,B796_segmentation.png
8187,ISIC_0013429_segmentation.png
8188,ISIC_0010398_segmentation.png
8189,ISIC_0008706_segmentation.png
8190,ISIC_0005003_segmentation.png
8191,ISIC_0007067_segmentation.png
8192,D393b_segmentation.png
8193,ISIC_0011547_segmentation.png
8194,ISIC_0005636_segmentation.png
8195,ISIC_0013573_segmentation.png
8196,ISIC_0003131_segmentation.png
8197,ISIC_0004430_segmentation.png
8198,ISIC_0010465_segmentation.png
8199,ISIC_0000951_segmentation.png
8200,ISIC_0002068_segmentation.png
8201,ISIC_0003482_segmentation.png
8202,ISIC_0010339_segmentation.png
8203,ISIC_0006522_segmentation.png
8204,ISIC_0002625_segmentation.png
8205,ISIC_0010835_segmentation.png
8206,ISIC_0009832_segmentation.png
8207,ISIC_0008964_segmentation.png
8208,ISIC_0000111_segmentation.png
8209,ISIC_0007892_segmentation.png
8210,ISIC_0009723_segmentation.png
8211,ISIC_0006573_segmentation.png
8212,ISIC_0009636_segmentation.png
8213,ISIC_0001533_segmentation.png
8214,ISIC_0006996_segmentation.png
8215,ISIC_0001745_segmentation.png
8216,ISIC_0006046_segmentation.png
8217,ISIC_0004490_segmentation.png
8218,ISIC_0006099_segmentation.png
8219,ISIC_0006056_segmentation.png
8220,ISIC_0001104_segmentation.png
8221,ISIC_0010442_segmentation.png
8222,ISIC_0013864_segmentation.png
8223,B293d_segmentation.png
8224,ISIC_0007781_segmentation.png
8225,P315a_segmentation.png
8226,ISIC_0000479_segmentation.png
8227,ISIC_0009372_segmentation.png
8228,ISIC_0003913_segmentation.png
8229,ISIC_0006617_segmentation.png
8230,ISIC_0002162_segmentation.png
8231,ISIC_0003705_segmentation.png
8232,ISIC_0004099_segmentation.png
8233,ISIC_0008522_segmentation.png
8234,ISIC_0005655_segmentation.png
8235,ISIC_0010765_segmentation.png
8236,A33a_segmentation.png
8237,ISIC_0001114_segmentation.png
8238,ISIC_0002520_segmentation.png
8239,ISIC_0001932_segmentation.png
8240,ISIC_0006611_segmentation.png
8241,ISIC_0010305_segmentation.png
8242,ISIC_0002638_segmentation.png
8243,ISIC_0002831_segmentation.png
8244,ISIC_0011569_segmentation.png
8245,ISIC_0008295_segmentation.png
8246,ISIC_0000881_segmentation.png
8247,ISIC_0002663_segmentation.png
8248,ISIC_0012298_segmentation.png
8249,ISIC_0003454_segmentation.png
8250,ISIC_0009923_segmentation.png
8251,ISIC_0011596_segmentation.png
8252,ISIC_0003920_segmentation.png
8253,ISIC_0000730_segmentation.png
8254,ISIC_0009556_segmentation.png
8255,D726c_segmentation.png
8256,ISIC_0005887_segmentation.png
8257,ISIC_0007327_segmentation.png
8258,G39a_segmentation.png
8259,ISIC_0002054_segmentation.png
8260,ISIC_0000567_segmentation.png
8261,ISIC_0000852_segmentation.png
8262,ISIC_0003941_segmentation.png
8263,ISIC_0009698_segmentation.png
8264,ISIC_0008046_segmentation.png
8265,ISIC_0002836_segmentation.png
8266,ISIC_0003416_segmentation.png
8267,ISIC_0009507_segmentation.png
8268,ISIC_0010193_segmentation.png
8269,D511_segmentation.png
8270,ISIC_0007480_segmentation.png
8271,ISIC_0006531_segmentation.png
8272,ISIC_0004036_segmentation.png
8273,ISIC_0011205_segmentation.png
8274,ISIC_0008734_segmentation.png
8275,ISIC_0004141_segmentation.png
8276,C219_segmentation.png
8277,ISIC_0000062_segmentation.png
8278,ISIC_0009278_segmentation.png
8279,ISIC_0008419_segmentation.png
8280,ISIC_0011103_segmentation.png
8281,ISIC_0003040_segmentation.png
8282,ISIC_0006662_segmentation.png
8283,ISIC_0002187_segmentation.png
8284,ISIC_0006348_segmentation.png
8285,ISIC_0000457_segmentation.png
8286,ISIC_0000905_segmentation.png
8287,ISIC_0008831_segmentation.png
8288,ISIC_0008223_segmentation.png
8289,ISIC_0010378_segmentation.png
8290,ISIC_0010102_segmentation.png
8291,ISIC_0005538_segmentation.png
8292,ISIC_0013688_segmentation.png
8293,ISIC_0013197_segmentation.png
8294,ISIC_0000190_segmentation.png
8295,ISIC_0007436_segmentation.png
8296,ISIC_0002707_segmentation.png
8297,ISIC_0004355_segmentation.png
8298,P475_segmentation.png
8299,ISIC_0005477_segmentation.png
8300,ISIC_0006033_segmentation.png
8301,ISIC_0010150_segmentation.png
8302,ISIC_0014253_segmentation.png
8303,D722_segmentation.png
8304,ISIC_0008918_segmentation.png
8305,ISIC_0010563_segmentation.png
8306,ISIC_0007147_segmentation.png
8307,ISIC_0002655_segmentation.png
8308,ISIC_0008422_segmentation.png
8309,ISIC_0012141_segmentation.png
8310,ISIC_0004916_segmentation.png
8311,ISIC_0012069_segmentation.png
8312,ISIC_0009188_segmentation.png
8313,B184_segmentation.png
8314,ISIC_0004131_segmentation.png
8315,ISIC_0010369_segmentation.png
8316,ISIC_0006888_segmentation.png
8317,ISIC_0003628_segmentation.png
8318,ISIC_0007930_segmentation.png
8319,ISIC_0010298_segmentation.png
8320,ISIC_0002469_segmentation.png
8321,ISIC_0002759_segmentation.png
8322,ISIC_0004778_segmentation.png
8323,ISIC_0005353_segmentation.png
8324,ISIC_0002395_segmentation.png
8325,ISIC_0009794_segmentation.png
8326,ISIC_0000592_segmentation.png
8327,ISIC_0010722_segmentation.png
8328,P407d_segmentation.png
8329,ISIC_0009503_segmentation.png
8330,ISIC_0011450_segmentation.png
8331,ISIC_0011261_segmentation.png
8332,ISIC_0012550_segmentation.png
8333,ISIC_0010913_segmentation.png
8334,D401_segmentation.png
8335,ISIC_0000939_segmentation.png
8336,ISIC_0009557_segmentation.png
8337,ISIC_0001460_segmentation.png
8338,ISIC_0010647_segmentation.png
8339,ISIC_0011763_segmentation.png
8340,P170b_segmentation.png
8341,ISIC_0003707_segmentation.png
8342,ISIC_0000747_segmentation.png
8343,ISIC_0004848_segmentation.png
8344,ISIC_0009778_segmentation.png
8345,B277_segmentation.png
8346,ISIC_0005227_segmentation.png
8347,ISIC_0008913_segmentation.png
8348,ISIC_0003868_segmentation.png
8349,ISIC_0008995_segmentation.png
8350,C377a_segmentation.png
8351,ISIC_0007722_segmentation.png
8352,ISIC_0001730_segmentation.png
8353,ISIC_0010140_segmentation.png
8354,ISIC_0004229_segmentation.png
8355,ISIC_0003286_segmentation.png
8356,ISIC_0014504_segmentation.png
8357,ISIC_0007872_segmentation.png
8358,ISIC_0009587_segmentation.png
8359,ISIC_0007867_segmentation.png
8360,ISIC_0010882_segmentation.png
8361,ISIC_0004000_segmentation.png
8362,ISIC_0007129_segmentation.png
8363,ISIC_0005270_segmentation.png
